Customer_ID,Branch,City,Gender,Age,Profession,Account_Type,Account_Balance,Transaction_ID,Transaction_Type,Transaction_Amount,Transaction_Channel,Transaction_Date,Loan_Type,Loan_Amount,Credit_Score,Card_Type,Internet_Banking,Mobile_Banking,Customer_Since_Year,Last_Login_Days_Ago
100173,Mumbai,Pune,Male,45,Salaried,Current,440800.08,500173,Withdrawal,85708.25,Online,44898,Personal Loan,1902588.26,493,Debit,No,Yes,2017,36
100174,Delhi,Noida,Male,64,Salaried,Salary,26168.24,500174,Withdrawal,101363.67,Branch,44905,Home Loan,1465706.88,607,None,Yes,Yes,2008,57
100175,Hyderabad,Delhi,Female,18,Business,Current,72796.58,500175,Transfer,184699.9,Online,44798,None,463031.93,551,None,No,No,2015,112
100176,Hyderabad,Faridabad,Male,69,Business,Salary,154694.19,500176,Withdrawal,34497.99,Mobile App,45049,Personal Loan,1991626.29,432,Debit,Yes,Yes,2020,76
100177,Mumbai,Bangalore,Male,38,Business,Current,182827.75,500177,Transfer,148896.78,Branch,45205,Home Loan,1999725.77,367,Debit,No,Yes,2021,16
100178,Kolkata,Gurgaon,Male,45,Student,Salary,493735.94,500178,Withdrawal,184810.4,Online,44886,None,579030.53,675,Credit,No,Yes,2005,118
100179,Chennai,Faridabad,Female,20,Salaried,Savings,74583.48,500179,Deposit,152826.53,Mobile App,45061,Education Loan,1970373.71,621,Credit,Yes,No,2015,26
100180,Hyderabad,Pune,Female,47,Salaried,Salary,152248.84,500180,Transfer,2156.7,Mobile App,45446,Car Loan,1234759.38,634,Credit,Yes,No,2017,17
100181,Bangalore,Delhi,Female,18,Business,Savings,414147.01,500181,Withdrawal,131923.2,Online,45376,Home Loan,370450.23,688,Credit,No,Yes,2009,20
100182,Mumbai,Delhi,Female,68,Salaried,Savings,392392.99,500182,Payment,41985.31,Branch,45072,Personal Loan,1956498.16,551,Debit,Yes,Yes,2006,13
100183,Chennai,Bangalore,Male,69,Salaried,Current,327753.54,500183,Payment,121064.66,Branch,45196,Car Loan,203804.37,742,Credit,No,No,2009,99
100184,Pune,Faridabad,Male,62,Student,Savings,164947.32,500184,Payment,114275.16,Online,45061,Education Loan,1274815.42,697,Debit,Yes,Yes,2020,7
100185,Chennai,Noida,Male,64,Self-Employed,Salary,59770.68,500185,Deposit,191413.58,ATM,44602,Education Loan,1674223.27,852,Credit,No,No,2011,58
100186,Hyderabad,Delhi,Male,62,Business,Savings,491789.73,500186,Transfer,38138.64,Branch,44946,Car Loan,1658555.5,788,Credit,No,No,2021,59
100187,Delhi,Faridabad,Female,35,Self-Employed,Salary,126461.78,500187,Withdrawal,10196.56,Branch,45163,Home Loan,12406.06,374,Debit,Yes,Yes,2005,63
100188,Bangalore,Faridabad,Male,66,Self-Employed,Salary,422473.61,500188,Deposit,122294.19,Branch,44987,Home Loan,850357.17,766,None,Yes,No,2018,90
100189,Chennai,Bangalore,Female,50,Student,Salary,447609.1,500189,Payment,68852.94,Online,45268,None,177516.44,757,None,Yes,Yes,2013,112
100190,Pune,Gurgaon,Female,32,Salaried,Current,221008.93,500190,Transfer,150067.87,Online,45096,None,519229.3,853,Credit,No,No,2009,72
100191,Bangalore,Noida,Female,41,Business,Salary,425564.5,500191,Withdrawal,198643.65,Online,44830,Home Loan,1876053.17,807,Credit,No,No,2022,99
100192,Hyderabad,Ghaziabad,Male,53,Retired,Current,140239.46,500192,Withdrawal,80332.87,Mobile App,45287,Personal Loan,1768857.5,683,None,No,No,2012,81
100193,Mumbai,Faridabad,Male,51,Self-Employed,Savings,445065.65,500193,Transfer,30454.56,Branch,45296,Education Loan,1318411.83,644,Debit,No,Yes,2009,38
100194,Pune,Bangalore,Female,43,Self-Employed,Savings,318347.19,500194,Deposit,110867.3,ATM,44878,None,1796816.97,698,None,No,No,2019,116
100195,Chennai,Bangalore,Female,68,Student,Current,97991.73,500195,Transfer,69300.7,Branch,44889,Car Loan,632480.29,785,Credit,Yes,No,2009,113
100196,Pune,Gurgaon,Male,57,Self-Employed,Savings,393486.99,500196,Deposit,158956.57,Mobile App,44975,Car Loan,1656285.67,460,Debit,No,No,2006,11
100197,Hyderabad,Ghaziabad,Female,39,Self-Employed,Savings,456932.47,500197,Payment,106914.88,Branch,44735,Home Loan,1369901.82,464,Debit,Yes,Yes,2005,79
100198,Chennai,Bangalore,Male,33,Self-Employed,Savings,285644.46,500198,Payment,181646.27,Online,44647,Car Loan,1467979.08,730,None,Yes,Yes,2023,92
100199,Pune,Bangalore,Female,57,Student,Savings,380426.1,500199,Deposit,167650.52,Branch,44860,Car Loan,171495.42,753,Credit,Yes,Yes,2010,69
100200,Mumbai,Gurgaon,Female,59,Salaried,Salary,397603.9,500200,Transfer,182831.94,ATM,44576,Home Loan,697938.41,473,Debit,Yes,No,2005,87
100201,Pune,Gurgaon,Male,33,Self-Employed,Savings,393914.79,500201,Deposit,59880.97,Branch,45103,Personal Loan,97427.15,351,Debit,Yes,No,2017,85
100202,Bangalore,Mumbai,Male,22,Business,Salary,227756.29,500202,Payment,180562.5,Online,45005,Home Loan,301003.03,411,None,No,Yes,2015,54
100203,Bangalore,Noida,Female,68,Self-Employed,Savings,370231.36,500203,Withdrawal,173299.3,Branch,44674,Education Loan,542993.14,627,Credit,No,No,2007,24
100204,Chennai,Delhi,Female,23,Self-Employed,Current,274716.74,500204,Transfer,125439.3,Online,45200,None,1171367.76,419,Debit,No,Yes,2014,108
100205,Hyderabad,Noida,Male,59,Business,Current,207915.18,500205,Payment,182096.82,Mobile App,44586,Personal Loan,1519762.75,374,None,Yes,Yes,2006,34
100206,Mumbai,Ghaziabad,Female,41,Student,Salary,83740.5,500206,Deposit,10941.99,Mobile App,45382,Personal Loan,216953.74,328,Credit,No,No,2008,88
100207,Kolkata,Mumbai,Female,47,Retired,Current,454610.03,500207,Payment,157147.35,Mobile App,45075,Car Loan,109386.42,557,None,Yes,Yes,2022,41
100208,Bangalore,Bangalore,Female,54,Business,Salary,208040.76,500208,Withdrawal,29187.74,Branch,44626,None,1767276.6,835,None,No,No,2011,19
100209,Pune,Noida,Female,49,Retired,Savings,120543.19,500209,Deposit,68247.27,Branch,45413,None,260784.88,716,None,No,Yes,2022,58
100210,Kolkata,Bangalore,Female,36,Salaried,Current,121905.58,500210,Transfer,145943.81,Mobile App,44733,Personal Loan,896612.68,459,Credit,No,No,2008,47
100211,Pune,Delhi,Female,68,Salaried,Salary,121802.04,500211,Withdrawal,42015.82,Mobile App,44715,Education Loan,225488.72,716,Credit,Yes,Yes,2013,102
100212,Chennai,Noida,Male,62,Self-Employed,Salary,2234.3,500212,Deposit,46317.83,Online,44953,Education Loan,1070092.82,489,Credit,Yes,No,2019,2
100213,Kolkata,Noida,Female,45,Self-Employed,Savings,219671.36,500213,Payment,42488.21,Online,44644,Car Loan,212528.25,728,Credit,No,Yes,2011,68
100214,Hyderabad,Noida,Male,64,Student,Savings,445453.11,500214,Payment,91302.06,ATM,44720,Car Loan,1524576.94,581,Credit,No,Yes,2016,15
100215,Pune,Faridabad,Female,25,Retired,Current,13548.06,500215,Transfer,16288.91,Online,44896,Education Loan,171158.58,309,None,No,Yes,2012,116
100216,Hyderabad,Faridabad,Female,60,Salaried,Salary,478342.14,500216,Deposit,177315.74,Branch,45179,None,860405.68,882,Debit,Yes,Yes,2022,103
100217,Pune,Noida,Male,18,Salaried,Savings,90382.39,500217,Payment,145971.96,Mobile App,45381,Education Loan,841149.59,342,Debit,No,Yes,2018,58
100218,Kolkata,Delhi,Male,21,Self-Employed,Current,359718.29,500218,Transfer,102750.69,ATM,45331,Personal Loan,1841540.27,751,Debit,Yes,Yes,2017,20
100219,Hyderabad,Bangalore,Male,39,Self-Employed,Salary,392878.87,500219,Withdrawal,16933.58,Mobile App,45123,Home Loan,859614.53,780,None,No,Yes,2021,95
100220,Bangalore,Pune,Male,39,Student,Savings,367822.63,500220,Transfer,24953.13,Mobile App,44939,Home Loan,141881.53,553,Credit,No,Yes,2006,14
100221,Chennai,Delhi,Male,47,Self-Employed,Current,170248.63,500221,Withdrawal,19783.68,Mobile App,45038,Home Loan,1086828.75,835,Debit,No,Yes,2006,102
100222,Kolkata,Delhi,Female,44,Self-Employed,Current,352202.35,500222,Deposit,3048.41,Branch,45298,None,1449909.96,320,None,Yes,No,2014,83
100223,Pune,Delhi,Male,44,Student,Savings,237014.14,500223,Payment,133451.53,Online,44955,Education Loan,674701.52,605,None,Yes,No,2023,37
100224,Bangalore,Bangalore,Male,30,Self-Employed,Savings,76946.37,500224,Deposit,102078.94,Online,44801,Personal Loan,1217153.01,391,Credit,No,No,2014,45
100225,Pune,Mumbai,Male,56,Self-Employed,Salary,101263.96,500225,Withdrawal,76474.61,Online,44607,Personal Loan,243315.4,479,Credit,No,No,2006,41
100226,Kolkata,Mumbai,Female,44,Self-Employed,Salary,13988.73,500226,Deposit,69571.96,Branch,45259,Car Loan,850644.7,486,Debit,Yes,Yes,2010,42
100227,Pune,Gurgaon,Female,56,Retired,Savings,166653.21,500227,Withdrawal,92331.18,Online,44646,None,331833.46,727,None,No,Yes,2010,83
100228,Bangalore,Noida,Female,55,Salaried,Current,364266.76,500228,Deposit,95044.67,Mobile App,44774,Personal Loan,547304.67,497,Credit,Yes,No,2021,36
100229,Hyderabad,Pune,Male,25,Business,Savings,484555.09,500229,Payment,27901.53,Branch,44796,Car Loan,1282021.9,397,Credit,Yes,Yes,2011,59
100230,Hyderabad,Pune,Female,29,Salaried,Salary,67645.54,500230,Deposit,106353.79,ATM,44830,None,1507213.88,878,Credit,Yes,Yes,2005,62
100231,Chennai,Noida,Female,41,Retired,Salary,177287.15,500231,Transfer,9700.69,Online,44996,Personal Loan,623016.96,573,Debit,No,Yes,2022,54
100232,Pune,Gurgaon,Female,35,Business,Savings,91567.76,500232,Payment,187735.41,Branch,44897,Education Loan,1979626.37,382,None,Yes,Yes,2006,58
100233,Hyderabad,Delhi,Female,32,Salaried,Salary,380682.7,500233,Transfer,142872.19,ATM,44644,Personal Loan,569583.04,756,Credit,Yes,Yes,2013,37
100234,Mumbai,Ghaziabad,Male,33,Student,Current,459872.31,500234,Transfer,1990.74,Mobile App,44747,None,300291.89,440,Debit,No,Yes,2022,109
100235,Bangalore,Ghaziabad,Male,50,Retired,Salary,57886.7,500235,Payment,57837.45,Mobile App,44623,Car Loan,1734913.24,339,Credit,No,No,2014,106
100236,Bangalore,Bangalore,Male,27,Student,Current,451889.69,500236,Withdrawal,196546.04,ATM,44840,None,1299423.75,368,Debit,No,Yes,2009,62
100237,Kolkata,Gurgaon,Male,64,Student,Salary,136474.98,500237,Transfer,9786.52,Mobile App,45333,Home Loan,1359120.24,858,Credit,No,Yes,2018,90
100238,Chennai,Pune,Male,41,Salaried,Current,112308.67,500238,Transfer,29430.41,Branch,45232,Personal Loan,1588616.43,464,None,No,No,2021,111
100239,Delhi,Ghaziabad,Male,62,Business,Savings,29260.56,500239,Transfer,95475.25,Online,44953,Home Loan,1998981.4,599,Debit,Yes,No,2009,15
100240,Hyderabad,Faridabad,Male,36,Self-Employed,Current,41153.67,500240,Deposit,70754.52,Mobile App,45307,Education Loan,568243.35,857,Credit,No,Yes,2009,47
100241,Delhi,Noida,Male,44,Self-Employed,Savings,35543.16,500241,Withdrawal,197047.71,Branch,45383,Car Loan,1096102.52,343,Credit,Yes,Yes,2020,3
100242,Mumbai,Ghaziabad,Female,62,Retired,Salary,223759.69,500242,Transfer,107964.43,Online,44776,Education Loan,1408513.62,374,Credit,No,No,2009,94
100243,Chennai,Bangalore,Female,58,Student,Current,329663.3,500243,Payment,188245.12,Branch,44956,None,292433.93,615,Debit,No,No,2017,57
100244,Bangalore,Mumbai,Male,48,Retired,Current,93025.95,500244,Transfer,75426.45,Mobile App,45293,Personal Loan,613649.15,373,Debit,Yes,No,2006,78
100245,Delhi,Bangalore,Male,38,Salaried,Salary,109601.79,500245,Transfer,54491.12,Branch,44606,Car Loan,613293.57,686,Credit,Yes,Yes,2022,108
100246,Mumbai,Mumbai,Female,33,Student,Salary,87275.53,500246,Deposit,57755.25,Online,44648,Home Loan,654919.94,316,Debit,No,Yes,2012,26
100247,Chennai,Pune,Female,40,Self-Employed,Current,403472.62,500247,Withdrawal,127356.09,ATM,45118,Home Loan,1436414.33,670,Credit,Yes,No,2005,26
100248,Mumbai,Pune,Female,31,Salaried,Savings,69452.77,500248,Transfer,120842.4,Mobile App,44686,None,1185077.61,478,None,Yes,No,2008,117
100249,Hyderabad,Faridabad,Male,40,Salaried,Salary,37629.15,500249,Transfer,110764.87,Mobile App,44806,Home Loan,1431781.81,560,Debit,Yes,Yes,2023,52
100250,Delhi,Bangalore,Female,58,Retired,Current,19321.66,500250,Transfer,37895.15,Online,45116,None,1024739.48,802,None,Yes,Yes,2020,91
100251,Kolkata,Noida,Male,35,Retired,Salary,21035.03,500251,Deposit,52762.83,Branch,44686,Car Loan,1910922.57,334,Debit,No,No,2021,25
100252,Kolkata,Bangalore,Female,53,Business,Salary,273789.74,500252,Deposit,57894.42,Online,45313,Education Loan,1041310.25,381,Debit,No,Yes,2022,80
100253,Chennai,Faridabad,Female,29,Self-Employed,Savings,47898.63,500253,Payment,173260.29,ATM,45265,Personal Loan,1207081.87,518,None,Yes,No,2022,28
100254,Mumbai,Noida,Male,54,Self-Employed,Savings,111990.88,500254,Transfer,163484.94,Online,44992,Education Loan,596586.12,376,Debit,Yes,No,2008,38
100255,Bangalore,Noida,Female,28,Retired,Savings,416505.75,500255,Deposit,41084.83,ATM,45045,Education Loan,117520.39,743,Debit,No,No,2007,93
100256,Delhi,Pune,Male,22,Self-Employed,Current,484085.84,500256,Payment,29370.54,Mobile App,45390,Personal Loan,1631000.67,705,Debit,No,No,2009,25
100257,Kolkata,Ghaziabad,Female,68,Self-Employed,Salary,430568.1,500257,Payment,20517.8,Online,44787,Car Loan,1712902.78,701,Debit,Yes,Yes,2013,77
100258,Kolkata,Bangalore,Male,38,Salaried,Savings,479841.7,500258,Withdrawal,13620.83,Online,44737,None,1701726.62,665,Credit,Yes,Yes,2018,111
100259,Mumbai,Mumbai,Male,49,Student,Current,335555.22,500259,Payment,196925.58,Mobile App,44636,Home Loan,1603313.1,664,None,No,No,2005,10
100260,Kolkata,Gurgaon,Male,46,Student,Savings,493620.99,500260,Transfer,162277.61,ATM,45314,Personal Loan,537217.59,457,Credit,No,Yes,2005,63
100261,Pune,Ghaziabad,Female,24,Business,Savings,248675.57,500261,Withdrawal,3483.92,ATM,45081,Education Loan,1149623.01,810,None,No,Yes,2015,7
100262,Mumbai,Bangalore,Male,53,Student,Salary,397549.45,500262,Withdrawal,1424.45,Branch,45235,Personal Loan,1629853.49,672,Credit,Yes,No,2019,12
100263,Delhi,Pune,Female,57,Self-Employed,Current,485859.73,500263,Withdrawal,138014.94,Online,44569,Car Loan,1250856.32,312,Credit,No,Yes,2006,114
100264,Mumbai,Delhi,Female,44,Salaried,Salary,354936.32,500264,Deposit,62323.47,Branch,45066,Personal Loan,1917125.84,504,Debit,No,Yes,2023,116
100265,Kolkata,Faridabad,Male,23,Student,Savings,478403.27,500265,Deposit,19880.54,Mobile App,44613,Home Loan,1355387.71,495,None,No,Yes,2007,110
100266,Mumbai,Pune,Male,55,Self-Employed,Salary,127568.65,500266,Withdrawal,92856.83,Online,44642,Education Loan,1121353.59,805,Credit,No,Yes,2012,49
100267,Kolkata,Bangalore,Female,21,Self-Employed,Current,150837.47,500267,Deposit,3865.7,ATM,45031,Home Loan,1990791.56,762,Credit,Yes,No,2018,0
100268,Hyderabad,Delhi,Female,63,Retired,Savings,199222.83,500268,Deposit,85033.6,ATM,45081,Home Loan,1069090.11,838,Debit,Yes,No,2012,64
100269,Chennai,Noida,Male,52,Retired,Savings,232828.79,500269,Transfer,47591.81,ATM,44879,Home Loan,1933923.8,779,None,No,No,2021,42
100270,Kolkata,Pune,Female,27,Student,Savings,448804.95,500270,Payment,53048.86,Mobile App,45394,Home Loan,24288.7,864,Debit,Yes,No,2014,101
100271,Pune,Ghaziabad,Male,55,Retired,Savings,444043.37,500271,Transfer,57317.58,Mobile App,45215,Personal Loan,1100155.91,805,None,No,No,2010,7
100272,Pune,Bangalore,Male,67,Self-Employed,Current,329322.12,500272,Transfer,61609.88,Branch,44630,Personal Loan,577967.14,818,Credit,No,No,2012,32
100273,Pune,Delhi,Male,47,Self-Employed,Salary,116918.59,500273,Transfer,4106.46,Mobile App,44908,Education Loan,791268.6,458,Debit,No,Yes,2017,55
100274,Pune,Delhi,Female,59,Retired,Current,120948.26,500274,Withdrawal,114084.01,Mobile App,44648,None,175853.75,899,Credit,No,No,2012,18
100275,Kolkata,Mumbai,Female,26,Salaried,Savings,316239.89,500275,Deposit,109623.22,Branch,45213,None,528433.85,543,Debit,No,No,2011,91
100276,Kolkata,Pune,Female,33,Retired,Current,252190.6,500276,Withdrawal,130196.35,Online,45393,Home Loan,1139302.26,672,Credit,No,Yes,2018,117
100277,Chennai,Delhi,Female,69,Salaried,Savings,130007.87,500277,Transfer,32067.17,Branch,44685,Car Loan,1442641.89,401,None,Yes,Yes,2022,94
100278,Hyderabad,Mumbai,Male,21,Retired,Savings,84950.37,500278,Payment,198964.02,ATM,44847,Home Loan,1820660.26,307,Credit,Yes,No,2019,20
100279,Bangalore,Mumbai,Female,43,Self-Employed,Salary,361590.1,500279,Transfer,27251.17,ATM,44697,Car Loan,463508.97,329,Debit,No,No,2009,21
100280,Kolkata,Noida,Male,46,Self-Employed,Savings,406802.62,500280,Deposit,162330,Online,45454,Car Loan,1590858.15,676,Credit,No,Yes,2023,118
100281,Bangalore,Bangalore,Male,45,Retired,Current,131391.14,500281,Payment,44150.04,Online,45049,Home Loan,49078.69,744,None,Yes,Yes,2005,21
100282,Delhi,Mumbai,Female,28,Business,Current,213036.34,500282,Payment,87863.42,Online,44883,Education Loan,1787640.77,848,None,No,Yes,2019,50
100283,Hyderabad,Noida,Female,45,Salaried,Salary,357033.59,500283,Deposit,64908.04,Online,44758,Car Loan,1189502.62,895,Credit,No,Yes,2014,48
100284,Mumbai,Mumbai,Female,61,Business,Salary,235141.64,500284,Deposit,61611.13,Online,45278,Home Loan,1691493.75,344,Debit,No,No,2019,7
100285,Bangalore,Mumbai,Male,49,Self-Employed,Savings,480667.28,500285,Transfer,97353.81,Mobile App,45282,Home Loan,510395.03,864,None,Yes,No,2017,67
100286,Pune,Pune,Female,41,Salaried,Savings,65670.01,500286,Deposit,48001.63,Online,44980,Home Loan,746022.38,331,Debit,No,Yes,2019,6
100287,Hyderabad,Pune,Male,68,Retired,Savings,427319.52,500287,Payment,109416.54,Mobile App,44640,Car Loan,194179.47,745,None,Yes,No,2018,100
100288,Delhi,Noida,Male,59,Salaried,Savings,153730.64,500288,Deposit,50211.37,Branch,44667,Personal Loan,157743.53,301,Debit,Yes,Yes,2014,79
100289,Hyderabad,Delhi,Female,56,Salaried,Current,343836.4,500289,Transfer,194586.18,Branch,45185,Car Loan,1652923.57,603,Debit,Yes,Yes,2005,60
100290,Mumbai,Faridabad,Female,24,Student,Savings,127593.82,500290,Withdrawal,47958.14,Online,45188,Personal Loan,593989.18,588,Debit,No,No,2017,94
100291,Kolkata,Ghaziabad,Female,35,Salaried,Salary,483268.35,500291,Withdrawal,152947.98,Online,45140,Personal Loan,705273.86,335,Credit,Yes,No,2021,73
100292,Kolkata,Ghaziabad,Male,20,Self-Employed,Current,26017,500292,Transfer,93996.47,Branch,45211,Education Loan,1061194.6,497,Debit,No,Yes,2020,116
100293,Pune,Noida,Male,61,Business,Current,257272.1,500293,Payment,7680,Mobile App,44947,None,1341348.42,496,Credit,No,Yes,2021,114
100294,Kolkata,Delhi,Female,63,Business,Savings,455346.13,500294,Withdrawal,30625.42,Online,45216,Home Loan,93282.12,475,Debit,No,No,2015,85
100295,Chennai,Pune,Female,37,Retired,Savings,235450.39,500295,Transfer,185719.37,Online,44936,Home Loan,1148457.92,585,None,No,No,2020,13
100296,Chennai,Pune,Male,51,Student,Current,420332.78,500296,Withdrawal,164074.99,Online,44752,Car Loan,1220122.35,711,None,No,No,2016,69
100297,Chennai,Faridabad,Female,47,Business,Salary,474964.49,500297,Payment,28915.31,Branch,44696,None,1700765.14,724,Credit,No,No,2018,74
100298,Pune,Gurgaon,Female,26,Business,Savings,34849.73,500298,Payment,10305.11,Online,44837,Education Loan,309280.02,357,Debit,Yes,Yes,2020,111
100299,Chennai,Pune,Male,27,Salaried,Current,244914.85,500299,Payment,30626.62,Branch,44749,Home Loan,900568.56,340,Debit,No,Yes,2020,55
100300,Delhi,Noida,Male,23,Self-Employed,Current,343524.85,500300,Deposit,116827.4,Online,44825,Car Loan,948418.23,822,Debit,No,Yes,2015,99
100301,Pune,Gurgaon,Female,34,Self-Employed,Savings,416256.57,500301,Payment,126750.22,Branch,44928,Education Loan,1695109.44,561,None,Yes,No,2006,37
100302,Hyderabad,Ghaziabad,Male,32,Retired,Salary,82414.67,500302,Payment,75844.93,Mobile App,44651,None,724953.04,447,Credit,No,Yes,2007,30
100303,Delhi,Ghaziabad,Female,50,Self-Employed,Current,283825.75,500303,Payment,56249.52,Online,44619,Car Loan,162084.35,712,Debit,Yes,Yes,2009,21
100304,Kolkata,Pune,Male,30,Business,Current,82297.97,500304,Withdrawal,41461.34,Mobile App,45209,Education Loan,1202507.71,628,None,No,No,2020,49
100305,Mumbai,Faridabad,Male,59,Salaried,Current,377943,500305,Transfer,87830.54,Branch,45359,None,1323909.78,531,None,Yes,No,2021,81
100306,Chennai,Bangalore,Male,61,Self-Employed,Savings,143033.91,500306,Transfer,4609.95,Branch,44670,Home Loan,1164801.2,626,Debit,Yes,No,2020,0
100307,Hyderabad,Faridabad,Male,39,Student,Current,135140.19,500307,Payment,1840.37,Online,45413,None,979745.62,640,Credit,Yes,Yes,2014,41
100308,Mumbai,Gurgaon,Female,33,Student,Current,385131.11,500308,Withdrawal,159573.67,Mobile App,44615,Car Loan,426273.44,509,Credit,Yes,Yes,2016,45
100309,Pune,Bangalore,Male,51,Student,Savings,421161.75,500309,Transfer,106118.66,Branch,45255,Home Loan,1077254.96,681,Credit,Yes,Yes,2007,64
100310,Pune,Pune,Female,20,Self-Employed,Salary,172324.83,500310,Withdrawal,156264.22,Mobile App,45296,Personal Loan,72174.14,826,Credit,No,No,2023,94
100311,Delhi,Ghaziabad,Male,25,Salaried,Current,251050.15,500311,Transfer,22873.92,Branch,44817,Car Loan,1133485.04,813,Credit,No,Yes,2006,119
